4	-0.3862141219074901	-0.38647305367397244	-1.7928909197710174	0.9315863687850315	-0.042882139331658096	0.3364008014697721	0.13092921901071067	
4	-0.3853340674816263	-0.3867477057690303	-1.793371168806392	0.9313217253654785	-0.04263954480445101	0.33719806949431014	0.1308402652490721	
4	-0.38434588988577423	-0.3866141971212234	-1.7915752262437943	0.9320981532446356	-0.04614387378969379	0.3331310876899411	0.13448960571039453	
4	-0.37134018389101187	-0.4173231305102944	-1.7781678272258985	0.9315379956818582	-0.04062077748881981	0.33712446647241157	0.1301307386551002	
4	-0.3829794331567896	-0.38688864671130513	-1.7928235301067479	0.9315859956886873	-0.043470691237630185	0.3354421055187668	0.1331781719546266	
4	-0.3819973910754053	-0.38639274569449894	-1.7903153827549294	0.9326375091208163	-0.04748223703545051	0.3302275675418422	0.1374134905401457	
4	-0.3820483046823539	-0.3867544225837033	-1.7935326725704284	0.9314770348619781	-0.04231884137615952	0.3359984897982481	0.13290847994997693	
4	-0.38132911148841314	-0.3865905740766163	-1.792891576153928	0.9319998300618719	-0.042902718761556435	0.33394151504633784	0.1342338929483349	
4	-0.3811404809356862	-0.3866244258674942	-1.793078346499793	0.9319260891349134	-0.042337896058399986	0.33429011529581304	0.13405739726909963	
2222	-0.3810367446871537	-0.38668843318408436	-1.7934917401803534	0.9319548847406659	-0.040944674574350255	0.33463798385265414	0.1334205613653428	
5	-0.38005851383970696	-0.38588772158834095	-1.7874817233837796	0.9339213300719245	-0.05117564068432016	0.3240428902722359	0.14201481718909698	
5	-0.3809856998285392	-0.38676669395648466	-1.7939512048510067	0.9316764476810023	-0.040791282705523686	0.3355305481717091	0.13317026445621805	
5	-0.3811601548260147	-0.3870056494705296	-1.794093509410605	0.9316567006636722	-0.040676923367424477	0.3358340476194381	0.1325770435384124	
5	-0.3812596215742121	-0.3868950044976064	-1.7924334650025988	0.9322164832999394	-0.043598676464102655	0.3329573971429488	0.13494797279790652	
5	-0.3818787023318624	-0.387259122453057	-1.79387388883947	0.9317111465364466	-0.042047687040695905	0.3352934281000207	0.1331339494914952	
5	-0.3818262258946231	-0.3873045939697653	-1.7932056998006203	0.9320183211695342	-0.04205331584920139	0.3343863332687279	0.13326345242978424	
5	-0.381829081279621	-0.3873154918694749	-1.7917597088927204	0.9324893265651446	-0.04563194524422598	0.33150715395364494	0.13595730319797114	
5	-0.382363279295689	-0.3876342124187152	-1.7935310724696074	0.9318005257065735	-0.04166075312945838	0.3353122726419926	0.13258145329306784	
5	-0.3824819526830174	-0.38774973490820913	-1.7934372204519435	0.9320666626838349	-0.042046493963001856	0.3343455872628825	0.13302953407674575	
5	-0.3826756458733082	-0.3878947093444342	-1.7943929913502232	0.9314980671150068	-0.041520000569949984	0.33631593939479376	0.13220828046183372	
5	-0.3826949677852942	-0.3880375530753357	-1.7951273664771583	0.9311427564932238	-0.041610432418043616	0.33742064549474543	0.131867535572989	
5	-0.3822421079419716	-0.38772125251605694	-1.794083469568995	0.9312408327081813	-0.040783502873682785	0.33736552522466323	0.13157400875633635	
5	-0.3693821315406479	-0.41807854773959596	-1.7780303027069007	0.9314828924393522	-0.041386589143522785	0.3366572473988115	0.13148638372751298	
5	-0.38170062685979184	-0.38771303947023705	-1.7939745683456867	0.9312580308649658	-0.04236307499566192	0.3366459019289836	0.1327907622571674	
2222	-0.38154180080620764	-0.3876965576004647	-1.7940248733484652	0.9309872281538213	-0.043033041305800226	0.3371472313169078	0.1332016620984195	
6	-0.36883109721145396	-0.418256808194561	-1.7789487300525944	0.9308074610030077	-0.04136724352113572	0.33848049936713903	0.13159473109805644	
6	-0.3810040813242871	-0.38782994085946	-1.7941989077040976	0.930058406565611	-0.04208500604262904	0.3401787299306529	0.1322824415627291	
6	-0.38111536893028214	-0.3880324930270475	-1.7953543027358965	0.9300218429317282	-0.04009509740063435	0.34084842699231505	0.13143098816934398	
6	-0.3808406886229574	-0.3878414765795707	-1.7943800430951884	0.9302703825122502	-0.040876117013295014	0.33968008246354897	0.13245225576027003	
6	-0.3805368446050315	-0.38785844298400024	-1.7940415103921976	0.9299646531676278	-0.042039431004464445	0.3400860828848005	0.13319116460076308	
6	-0.36784686259829336	-0.4183493164882446	-1.7779654335563537	0.9299542786455148	-0.042258470435197364	0.34014690882370835	0.13303887297723863	
6	-0.38030210072552906	-0.38810104458848255	-1.7935677903375595	0.9294695335490464	-0.043049271702425326	0.3410010179642473	0.13398302936325956	
6	-0.3803737333389651	-0.38811200181609506	-1.7928076628864813	0.9293869464000541	-0.042502511341875195	0.3413624731622386	0.13380994846189995	
6	-0.38072528467254363	-0.3884142538189536	-1.7937709412740404	0.9294968659217748	-0.04063721544095788	0.3416509955309021	0.13288638085051005	
6	-0.380365178821711	-0.38828726266943353	-1.7914692802266499	0.9302886901510969	-0.04425155375385292	0.33776582983051084	0.13608452214058914	
6	-0.3686149749238551	-0.41910194889171953	-1.7773363284081958	0.929844939099602	-0.041709441821349974	0.34031992645485226	0.13353298974999805	
6	-0.38179588573286943	-0.38866426455090275	-1.7933287006192788	0.9298738628722444	-0.040582138080766154	0.3404563422252212	0.13333104760132575	
6	-0.38195389099758653	-0.38857512691380863	-1.7919577425016853	0.9298697250672588	-0.04272614584440307	0.339762799702099	0.1344544934288707	
6	-0.3826134681715492	-0.3887457010425376	-1.7921685684848696	0.930172790392473	-0.04335845413885454	0.3387156416703119	0.1347973981797789	
2222	-0.38299616908868367	-0.3888476473463519	-1.7914075418410165	0.9303260180477615	-0.04315533846499644	0.33847951953117383	0.1343976627896236	
7	-0.3836448127720054	-0.38941546905353147	-1.7917294739976624	0.9300299961351568	-0.042798962801887615	0.3397803756876883	0.13327322075141756	
7	-0.3837103808955479	-0.38937151817419535	-1.7882173569434185	0.931455783408884	-0.04933532582626953	0.3327431192629086	0.138701715068515	
7	-0.38487882077856145	-0.3903191945958525	-1.7928605691771673	0.9298933577442717	-0.04192460874717911	0.3407029515305754	0.1321445012962487	
7	-0.3851896775097618	-0.3904321964390408	-1.7920678593356392	0.9301040037276233	-0.04297032299009999	0.3397771447555127	0.13270864890338988	
7	-0.387645495435017	-0.39218414754718045	-1.806188110996594	0.9246052231008197	-0.02193249913036269	0.36276538139879166	0.11412898385234656	
7	-0.3854772667848587	-0.39032511416506077	-1.791471307663882	0.9303799035990691	-0.04442178894430856	0.3385142162390013	0.1335217774375	
7	-0.38593816894764926	-0.3904165656735701	-1.7934486667352945	0.9298339784509582	-0.04180354576803757	0.3413187567233466	0.13100665016750798	
7	-0.38560198654320627	-0.3897585214122658	-1.7914133565051384	0.93077392157565	-0.04404364782559164	0.33753728336058914	0.13337408422348992	
7	-0.3851633649456055	-0.38956899226435515	-1.791141377307713	0.9304985052038327	-0.04433396070224802	0.33832546167415956	0.13320252897318205	
7	-0.3847859339731554	-0.3892085712218941	-1.790883177544384	0.9305378601912379	-0.04337859218112377	0.33840025344161057	0.13305208364302223	
7	-0.3870148518709933	-0.39117784923686844	-1.8067248550256778	0.9238478356885982	-0.02059771723290601	0.3653669495781902	0.11219582298024494	
7	-0.3865592039621654	-0.39116240412491043	-1.8063350303528551	0.9237013830606752	-0.02000617204595708	0.36585685737847634	0.11191187569247829	
7	-0.38390545608723736	-0.389465626883894	-1.790821860305462	0.9296818978501098	-0.04343152548968409	0.3409337531045088	0.13254979214442647	
7	-0.37074111155599093	-0.41993725715758484	-1.7735134346199646	0.9305703688346221	-0.04196237599838825	0.33887532092125666	0.13206613690905358	
2222	-0.37056080074623116	-0.4203039696400747	-1.7731356645858327	0.930410478733641	-0.04283079734105492	0.33899688999190786	0.13260080104426586	
8	-0.3501146016903838	-0.4085897438465101	-1.7799470678603917	0.9301675272177071	-0.04282267434281317	0.339590928709561	0.13278776679349358	
8	-0.38086435981159605	-0.38920491215410463	-1.7779340147396925	0.9334562324029685	-0.06214044916676071	0.31987889069518294	0.14991838463986995	
8	-0.3828581991760556	-0.3910974275218799	-1.7884549729167365	0.9299387752605445	-0.04536054317491828	0.3389689067647425	0.1351161560898994	
8	-0.3826151868502985	-0.39095981805677055	-1.7865424171565554	0.930470971376957	-0.04961307563642331	0.33544541419404567	0.13870359853623784	
8	-0.3807485887542088	-0.38929921171820675	-1.7748011051462471	0.9342521685008539	-0.06876871425806427	0.3135164263740205	0.15540656351778828	
8	-0.38102567461677395	-0.3892722214356825	-1.7748014419182219	0.9343692525509554	-0.0684304806115532	0.31317733876148374	0.15553560266677124	
8	-0.38367752189279924	-0.39121368689249747	-1.7885166722271095	0.9299299342578662	-0.04507195511817583	0.3389763621891524	0.1352548043878453	
8	-0.3843766087162227	-0.39147774413713754	-1.7906676333669957	0.9289916346969463	-0.0412672083474991	0.3434966486416003	0.1314595472009889	
8	-0.38462168227252275	-0.39126047957997345	-1.7897491709073814	0.9297522473523515	-0.04363832501893393	0.34031888849978514	0.13356462579240086	
8	-0.3840068410231217	-0.39046457814284724	-1.784247211205666	0.9317069821136007	-0.053140445032225925	0.3301296786006885	0.14181885590269544	
8	-0.38557210497520417	-0.39140534246619013	-1.7906950627019926	0.9294474280453127	-0.04287184800630938	0.3416758848335655	0.13246536480030408	
8	-0.3857900144988678	-0.39121480911720213	-1.790041874939491	0.9299308752124713	-0.0429212198428706	0.3401669787514903	0.13293894380823915	
8	-0.38589579768388366	-0.39128190068094115	-1.7893326500777968	0.9303694649340156	-0.0448290523590938	0.33821937528157636	0.1342038336528405	
2222	-0.3862725205023024	-0.39147002477378395	-1.7901921820476483	0.9302237909761062	-0.043617851188918894	0.33922815954845137	0.13306178087292223	
9	-0.37392184699561853	-0.4220449991130183	-1.7742418993479447	0.9302063363831391	-0.04306049309300379	0.3398568192991087	0.13175472691003787	
9	-0.3840752752497413	-0.38963448735231565	-1.7762150375183183	0.9347544934963635	-0.06618377912257985	0.31385026820222744	0.15281280515323284	
9	-0.3863960124550232	-0.39163924609993744	-1.789013394808125	0.9301969092734607	-0.045768264814654895	0.3385452021973292	0.134261394239471	
9	-0.3740260491928865	-0.42239764522586737	-1.7740321951402271	0.9301014980485685	-0.04328873430181205	0.3401347023040157	0.13170297300712225	
9	-0.38623795822566637	-0.3918701733375705	-1.7889143086141188	0.9300471560443736	-0.04480281802388614	0.33935884587788834	0.1335685919493011	
9	-0.38618570749643	-0.39186944318667466	-1.7887664396322847	0.93030003665255	-0.04410486379044707	0.3388367977420283	0.13336501524094668	
9	-0.3859946464685567	-0.39200104842679784	-1.788529967912298	0.9300976049731147	-0.044716241004181104	0.33921295332955614	0.13361689753609793	
9	-0.3857655079928882	-0.39211351252772014	-1.7888318262285325	0.9294049240109615	-0.04356022475477012	0.3417449444548619	0.13236082117845846	
9	-0.38576144135522183	-0.3924137924645186	-1.7894855212351402	0.9292006778016	-0.042458520392458815	0.34282903086608707	0.13134546057839216	
9	-0.38537858256845087	-0.3926174036518157	-1.7883959663829674	0.9294317997093359	-0.043909762720521404	0.3415538175063805	0.1325498101609741	
9	-0.3854065824862506	-0.39306332149600126	-1.7885413248437116	0.9292319623219755	-0.043879187465434635	0.342179541931989	0.13234703695148553	
9	-0.3850815407068488	-0.3933401558767632	-1.787253152743957	0.9295688033439872	-0.044709796753488844	0.34079180473994075	0.13328098043600822	
9	-0.38437612930977394	-0.3936016632538381	-1.7846015781445217	0.9301793257727754	-0.048406877350738814	0.337302629141434	0.13656548796944248	
2222	-0.38506441773118955	-0.39452643438137264	-1.7873422475021574	0.9290329664344928	-0.04549957575441678	0.34203131555284505	0.13357438027288313	
10	-0.38509221787246756	-0.3946315081425617	-1.786257062393672	0.9292969808240933	-0.04570976187114283	0.3410581471983153	0.13415319351607183	
10	-0.383716626307784	-0.3935137931657848	-1.7774163877593459	0.9325072298514162	-0.05889167450324054	0.3248478280818489	0.14641012785851837	
10	-0.385502690904721	-0.3948351983333112	-1.7860358346938334	0.9294143465871711	-0.045159208075345465	0.3408396755976076	0.13408181764306068	
10	-0.38597085711265977	-0.3948321315578419	-1.7859230558918222	0.9292920236551706	-0.04554475807304056	0.3412135654173127	0.1338480950860023	
10	-0.38660788509891814	-0.39474440235759334	-1.7858529839157884	0.9296098560845176	-0.04569547471993783	0.3403064494292382	0.13389906473723986	
10	-0.38714778521550774	-0.39464324585594235	-1.785577575318606	0.9296861321843735	-0.044518511471897934	0.340691013207246	0.13278339986687318	
10	-0.38768835613867003	-0.39475703539184004	-1.7850744114749448	0.9298250828891584	-0.04429758247741982	0.3405070787696113	0.1323554635238444	
10	-0.3886307856051942	-0.3948830163816309	-1.7840757362226478	0.9302754696510489	-0.04774181925406866	0.3378766343365808	0.1347132110418898	
10	-0.38869724552739937	-0.39441564510248184	-1.7786713392533287	0.9319898358934112	-0.0558780434205747	0.3292054805321412	0.14105439249616614	
10	-0.3903276334086009	-0.39546387730025645	-1.7844470153711853	0.9303281572890503	-0.04473638147744969	0.3393692177508506	0.13159297082534624	
10	-0.39107228683649553	-0.39548143816821896	-1.7830761384896239	0.9307617904339534	-0.04749494497331392	0.337083036112173	0.13342318552471621	
10	-0.39211527845162425	-0.39588156908775046	-1.7838318667561546	0.9303507598865501	-0.04765484065525223	0.3385409774196326	0.1325386221008839	
10	-0.39256577142193694	-0.3959564889606519	-1.7835038973332258	0.9307875741870983	-0.04734702921219549	0.33740893354870816	0.1324687213088434	
10	-0.3930022527886721	-0.3960906019290459	-1.7833476976959617	0.9309915242331547	-0.047189644994138746	0.33697456856724256	0.13219704743402932	
2222	-0.393231786360425	-0.3964265414975951	-1.78368152605914	0.9305460059688632	-0.04652074560403304	0.3387360281886092	0.13106431326202747	
11	-0.39316576026614347	-0.3964825829599178	-1.7826538976729116	0.9309335422028858	-0.047801454332770624	0.3370879960859918	0.1320963430984744	
11	-0.3930418352861676	-0.3967444885968333	-1.7826613407655159	0.9308284419203666	-0.04754255478873775	0.3375876130527161	0.1316537910947962	
11	-0.3923702930315242	-0.39663857944037917	-1.780926957740544	0.9311911521994853	-0.04857685925626508	0.33604027030766687	0.13266598487081122	
11	-0.3924808703421255	-0.3970250079191568	-1.7824890732384762	0.9307448825526268	-0.04595938558422013	0.33849117458371575	0.13048150523256027	
11	-0.3917982444513343	-0.39699791152210273	-1.7814915410697796	0.9308104787823487	-0.04676987429586031	0.3379725356016769	0.13106867141425368	
11	-0.3911728167691977	-0.3970595370364391	-1.7811869562404767	0.9305817546834643	-0.04738213906431337	0.33841789509161213	0.131323490014915	
11	-0.39094399670817986	-0.3971516863264449	-1.781413206160939	0.9302808507672597	-0.048144989516701285	0.3390570378090264	0.1315291746813161	
11	-0.39041919334664693	-0.3969203475046346	-1.780419818430738	0.9305910110867422	-0.048087770638623906	0.33809435394125203	0.13183377500704901	
11	-0.39018005624246344	-0.39708963082439036	-1.780782550200081	0.9305974091421081	-0.048496681172408185	0.33788523136951554	0.1321745226419478	
11	-0.38985581602285285	-0.3970397410180276	-1.7798613784519812	0.9308456066823697	-0.04901102926750405	0.3368483439721989	0.13288178465635556	
11	-0.38955885495338655	-0.39703697321211345	-1.7787298680163717	0.9310623615862734	-0.04898641075144468	0.3361779756998364	0.1330698277350734	
11	-0.38991289757525766	-0.3974848454162397	-1.779630223043931	0.9305610847299678	-0.049037436379500525	0.33777609276241016	0.13250927732680395	
11	-0.38986258719676986	-0.39773473323178843	-1.7789855358043438	0.9304246429668149	-0.04993386310979448	0.33787903550519033	0.13286967464809268	
2222	-0.38995343305850644	-0.39806267550885194	-1.7786769067004489	0.930016611421628	-0.048738191838246285	0.33960377331611813	0.13176861646699448	
12	-0.3904259677200796	-0.39838276050045784	-1.778377087356133	0.9298679912833162	-0.04847611685465231	0.34015106921372007	0.13150222429368918	
12	-0.3907274888016528	-0.3987633688990575	-1.778034447557551	0.9297379920484775	-0.048870395217280996	0.3404715185979973	0.13144617010984347	
12	-0.39104271823138814	-0.39909229977293004	-1.777553572777696	0.929743654347364	-0.05017513663155524	0.33997850249422784	0.13218854226670568	
12	-0.38956137574584204	-0.3976918471046876	-1.7670468397632675	0.9334885600688569	-0.06661298917385022	0.3200938928091779	0.14731502869756075	
12	-0.3919351245984757	-0.39923327609860615	-1.7771243684071434	0.9301543140049701	-0.04869326514997186	0.3394524623256378	0.1312019202909749	
12	-0.39140358533125186	-0.3977185819718992	-1.772669444636761	0.9341807524975982	-0.03734070263426041	0.33106223047344985	0.12770980049998112	
12	-0.3927254729581154	-0.3990327051208615	-1.7758667115755307	0.9305313881623705	-0.049721111669228255	0.33809970151023705	0.13163486824423387	
12	-0.3922422767738431	-0.39840426754887953	-1.7701807113220547	0.9327826433586114	-0.05902481438458266	0.326924874638789	0.1398311048307904	
12	-0.3938034800196051	-0.3993738222750282	-1.7757442506503425	0.9306133899806969	-0.050319678992939	0.3378439139953631	0.13148436435932856	
12	-0.3939702208959841	-0.3992666920631554	-1.7744029419085074	0.9313470949901052	-0.05114804174204287	0.33531180384749104	0.13244795460854725	
12	-0.39426599449121785	-0.3993471933477161	-1.7743132459051147	0.9315089347703289	-0.05110087848734327	0.33493480932718006	0.13228181342057066	
12	-0.3946347788191181	-0.3992409961081241	-1.7739342069848973	0.9316784910942789	-0.05092541741316578	0.33463962465307934	0.13190190561788098	
12	-0.39497223133940174	-0.3994696446169252	-1.7747227560415637	0.9313074549892862	-0.05056735299346567	0.3361423460594201	0.13083459129099467	
2222	-0.39513168590499165	-0.39954579415015445	-1.7743996758121696	0.9312878096347268	-0.051345691467113305	0.3360344802167768	0.13094832453665703	
13	-0.3955649797085336	-0.39977783862562843	-1.774964897821479	0.9311276481439691	-0.049229731635771774	0.3375491021009719	0.12898968972665517	
13	-0.3956863848557414	-0.40009259751933945	-1.774463945210863	0.9313108491240197	-0.04974007814269079	0.3369083492371409	0.1291463942375509	
13	-0.39591086784245966	-0.400592274245662	-1.7745684821934733	0.931145349711712	-0.049669130449782696	0.33759264997840865	0.12857883912670695	
13	-0.3960617754007785	-0.4009674636452392	-1.774540082369714	0.9310471598745768	-0.0503226686156781	0.3377657440309212	0.12858116997492136	
13	-0.3960847340487188	-0.4011985310447959	-1.7738645129150843	0.9309124967127282	-0.05151813717638475	0.33784743781591	0.12886781509428646	
13	-0.396204608926383	-0.40142356435586835	-1.7736763184412379	0.9308829517553118	-0.05179282420139603	0.33791367369524794	0.12879744804281923	
13	-0.3962043483091925	-0.4017052145582603	-1.773429663383135	0.9310501551440187	-0.05035754578867266	0.33804592975742814	0.12780718118664747	
13	-0.3962972129443807	-0.40222071404230575	-1.773049308131349	0.9309057736315355	-0.05159173843366066	0.3381093623928737	0.12819825352612982	
13	-0.3965385891389726	-0.4026453614515382	-1.7724995363329028	0.9310263790127316	-0.051367488702167195	0.33794392688844144	0.12784821064877777	
13	-0.3966595356969201	-0.4033888008924562	-1.7721200877860368	0.9311974946766586	-0.05264359622933034	0.3370841379805667	0.12835171056848474	
13	-0.37914039004096717	-0.3746000768449921	-1.7698976163853195	0.9307381564788831	-0.05437758138903821	0.33813922260187557	0.12818513507722973	
13	-0.39744961228087405	-0.4049151155105124	-1.771683235899003	0.9310229737027949	-0.05374132222558249	0.3375230308543254	0.12800896986524518	
